name,ticker_bourso,isin,detail_url,last,variation,high,low,volume,raw_data_ist_init
QUADIENT,1rPQDT,FR0000120560,https://www.boursorama.com/cours/1rPQDT/,10.96,-0.02491103202847,11.34,10.9,,"{""symbol"":""1rPQDT"",""variation"":-0.02491103202847,""last"":10.96,""previousClose"":11.24,""high"":11.34,""low"":10.9,""totalVolume"":45316,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:32:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":11.5,""lowLimit"":10.42,""valorization"":0,""shares"":0,""tradeCapital"":0}"
QUADPACK INDUSTR,1rPALQP,ES0105118006,https://www.boursorama.com/cours/1rPALQP/,16,0,0,0,,"{""symbol"":""1rPALQP"",""variation"":0,""last"":16,""previousClose"":16,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-09-25 16:46:56"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
QUANTUM GENOMICS,1rPALQGC,FR0011648971,https://www.boursorama.com/cours/1rPALQGC/,0.0721,-0.0013850415512466,0,0,,"{""symbol"":""1rPALQGC"",""variation"":-0.0013850415512466,""last"":0.0721,""previousClose"":0.0722,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-10-24 17:35:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0938,""lowLimit"":0.0506,""valorization"":0,""shares"":0,""tradeCapital"":0}"
QWAMPLIFY,1rPALSOL,FR0010889386,https://www.boursorama.com/cours/1rPALSOL/,1.9,0,1.9,1.9,,"{""symbol"":""1rPALSOL"",""variation"":0,""last"":1.9,""previousClose"":1.9,""high"":1.9,""low"":1.9,""totalVolume"":606,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:17:42"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.99,""lowLimit"":1.81,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RACING FORCE,1rPALRFG,IT0005466963,https://www.boursorama.com/cours/1rPALRFG/,4.59,0.0021834061135371,4.59,4.59,,"{""symbol"":""1rPALRFG"",""variation"":0.0021834061135371,""last"":4.59,""previousClose"":4.58,""high"":4.59,""low"":4.59,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 09:00:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.81,""lowLimit"":4.37,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RAMSAY GENERALE,1rPGDS,FR0000044471,https://www.boursorama.com/cours/1rPGDS/,9.78,-0.0020408163265307,9.78,9.78,,"{""symbol"":""1rPGDS"",""variation"":-0.0020408163265307,""last"":9.78,""previousClose"":9.8,""high"":9.78,""low"":9.78,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 09:00:29"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":10.25,""lowLimit"":9.3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RAPIDO PRET,1rPML350,FR0012395457,https://www.boursorama.com/cours/1rPML350/,0.14,0,0,0,,"{""symbol"":""1rPML350"",""variation"":0,""last"":0.14,""previousClose"":0.14,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-09-12 16:30:10"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.168,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REALITES,1rPALREA,FR0011858190,https://www.boursorama.com/cours/1rPALREA/,0.72,-0.1219512195122,0.802,0.72,,"{""symbol"":""1rPALREA"",""variation"":-0.1219512195122,""last"":0.72,""previousClose"":0.82,""high"":0.802,""low"":0.72,""totalVolume"":4245,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:47:48"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.756,""lowLimit"":0.684,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REBIRTH,1rPALREB,IT0005460081,https://www.boursorama.com/cours/1rPALREB/,2.32,0,0,0,,"{""symbol"":""1rPALREB"",""variation"":0,""last"":2.32,""previousClose"":2.32,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-05-28 11:09:23"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":2.42,""lowLimit"":2.22,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REBOOST BLOCKCHAIN CORP,1rPMLCOT,FR0013371507,https://www.boursorama.com/cours/1rPMLCOT/,0.075,0,0,0,,"{""symbol"":""1rPMLCOT"",""variation"":0,""last"":0.075,""previousClose"":0.075,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-01-23 11:30:17"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0915,""lowLimit"":0.0705,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REMY COINTREAU,1rPRCO,FR0000130395,https://www.boursorama.com/cours/1rPRCO/,36.14,0.0094972067039107,36.44,35.5,,"{""symbol"":""1rPRCO"",""variation"":0.0094972067039107,""last"":36.14,""previousClose"":35.8,""high"":36.44,""low"":35.5,""totalVolume"":13567,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:46:25"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":37.94,""lowLimit"":34.34,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REWORLD MEDIA,1rPALREW,FR0010820274,https://www.boursorama.com/cours/1rPALREW/,1.626,-0.014545454545455,1.65,1.602,,"{""symbol"":""1rPALREW"",""variation"":-0.014545454545455,""last"":1.626,""previousClose"":1.65,""high"":1.65,""low"":1.602,""totalVolume"":34053,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:30:06"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.706,""lowLimit"":1.546,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RIBER,1rPALRIB,FR0000075954,https://www.boursorama.com/cours/1rPALRIB/,5.35,-0.030797101449275,5.47,5.13,,"{""symbol"":""1rPALRIB"",""variation"":-0.030797101449275,""last"":5.35,""previousClose"":5.52,""high"":5.47,""low"":5.13,""totalVolume"":107792,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:46:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.61,""lowLimit"":5.09,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RISING STONE,1rPALRIS,FR00140164Q1,https://www.boursorama.com/cours/1rPALRIS/,47.3,-0.012526096033403,47.7,47.3,,"{""symbol"":""1rPALRIS"",""variation"":-0.012526096033403,""last"":47.3,""previousClose"":47.9,""high"":47.7,""low"":47.3,""totalVolume"":959,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:46:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":49.665,""lowLimit"":44.935,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROBERTET,1rPRBT,FR0000039091,https://www.boursorama.com/cours/1rPRBT/,825,0.0012135922330097,826,815,,"{""symbol"":""1rPRBT"",""variation"":0.0012135922330097,""last"":825,""previousClose"":824,""high"":826,""low"":815,""totalVolume"":573,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:45:03"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":866,""lowLimit"":784,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROBERTET CI E87,1rPCBE,FR0000045601,https://www.boursorama.com/cours/1rPCBE/,680,0,0,0,,"{""symbol"":""1rPCBE"",""variation"":0,""last"":680,""previousClose"":680,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-26 11:53:39"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":864,""lowLimit"":576,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROCHE BOBOIS,1rPRBO,FR0013344173,https://www.boursorama.com/cours/1rPRBO/,24.6,0.025,25.2,24.1,,"{""symbol"":""1rPRBO"",""variation"":0.025,""last"":24.6,""previousClose"":24,""high"":25.2,""low"":24.1,""totalVolume"":566,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:48:48"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":25.8,""lowLimit"":23.4,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROCTOOL,1rPALROC_OTC,FR0010523167,https://www.boursorama.com/cours/1rPALROC-OTC/,0.722,-0.024324324324324,0.776,0.694,,"{""symbol"":""1rPALROC-OTC"",""variation"":-0.024324324324324,""last"":0.722,""previousClose"":0.74,""high"":0.776,""low"":0.694,""totalVolume"":138906,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:48:34"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.758,""lowLimit"":0.686,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROUGIER S.A.,1rPALRGR,FR0000037640,https://www.boursorama.com/cours/1rPALRGR/,14.4,-0.0068965517241379,14.4,14.4,,"{""symbol"":""1rPALRGR"",""variation"":-0.0068965517241379,""last"":14.4,""previousClose"":14.5,""high"":14.4,""low"":14.4,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 09:00:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":15.1,""lowLimit"":13.7,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REALCO,FF11_REAL,BE0003841583,https://www.boursorama.com/cours/FF11-REAL/,18,0,0,0,,"{""symbol"":""FF11-REAL"",""variation"":0,""last"":18,""previousClose"":18,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2026-02-25 11:30:06"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":21.6,""lowLimit"":17.9,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RECTICEL,FF11_RECT,BE0003656676,https://www.boursorama.com/cours/FF11-RECT/,9.48,0.0031746031746033,9.54,9.3,,"{""symbol"":""FF11-RECT"",""variation"":0.0031746031746033,""last"":9.48,""previousClose"":9.45,""high"":9.54,""low"":9.3,""totalVolume"":17424,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:31:11"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":9.95,""lowLimit"":9.01,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REIBEL,FF11_REI,BE0003829463,https://www.boursorama.com/cours/FF11-REI/,0.01,0,0,0,,"{""symbol"":""FF11-REI"",""variation"":0,""last"":0.01,""previousClose"":0.01,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2024-06-20 11:30:22"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0605,""lowLimit"":0.0405,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RMG,FF11_ROU,BE0003741551,https://www.boursorama.com/cours/FF11-ROU/,12.75,-0.0039062500000001,12.75,12.75,,"{""symbol"":""FF11-ROU"",""variation"":-0.0039062500000001,""last"":12.75,""previousClose"":12.8,""high"":12.75,""low"":12.75,""totalVolume"":115,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:23:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":14,""lowLimit"":11.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAFE,1rPALSAF,FR001400ZU25,https://www.boursorama.com/cours/1rPALSAF/,0.878,0.00022784233310547,0.878,0.81,,"{""symbol"":""1rPALSAF"",""variation"":0.00022784233310547,""last"":0.878,""previousClose"":0.8778,""high"":0.878,""low"":0.81,""totalVolume"":2304,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 09:39:51"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.9219,""lowLimit"":0.8341,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAINT JEAN GRP,1rPSABE,FR0000060121,https://www.boursorama.com/cours/1rPSABE/,20,0,20,20,,"{""symbol"":""1rPSABE"",""variation"":0,""last"":20,""previousClose"":20,""high"":20,""low"":20,""totalVolume"":26,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:24:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":22.6,""lowLimit"":18.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAMSE,1rPSAMS,FR0000060071,https://www.boursorama.com/cours/1rPSAMS/,120.5,-0.0041322314049587,121,120,,"{""symbol"":""1rPSAMS"",""variation"":-0.0041322314049587,""last"":120.5,""previousClose"":121,""high"":121,""low"":120,""totalVolume"":87,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:46:03"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":126.5,""lowLimit"":114.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAPMER,1rPALMER,FR0010776617,https://www.boursorama.com/cours/1rPALMER/,4.9,0,0,0,,"{""symbol"":""1rPALMER"",""variation"":0,""last"":4.9,""previousClose"":4.9,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-26 16:30:13"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6.75,""lowLimit"":4.52,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAVENCIA,1rPSAVE,FR0000120107,https://www.boursorama.com/cours/1rPSAVE/,58.8,-0.0067567567567569,59.4,58.8,,"{""symbol"":""1rPSAVE"",""variation"":-0.0067567567567569,""last"":58.8,""previousClose"":59.2,""high"":59.4,""low"":58.8,""totalVolume"":129,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:33:28"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":61.6,""lowLimit"":56,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAVONNERIE  NYONS,1rPMLSDN,FR0013155975,https://www.boursorama.com/cours/1rPMLSDN/,29,0,0,0,,"{""symbol"":""1rPMLSDN"",""variation"":0,""last"":29,""previousClose"":29,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 16:30:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":34.2,""lowLimit"":28.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SCEMI,1rPMLCMI_OTC,FR0010972091,https://www.boursorama.com/cours/1rPMLCMI-OTC/,3.56,0,0,0,,"{""symbol"":""1rPMLCMI-OTC"",""variation"":0,""last"":3.56,""previousClose"":3.56,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-24 16:30:23"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.76,""lowLimit"":3.08,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SCIENTIA SCHOOL,1rPMLSCI,ES0105592002,https://www.boursorama.com/cours/1rPMLSCI/,4.06,0,0,0,,"{""symbol"":""1rPMLSCI"",""variation"":0,""last"":4.06,""previousClose"":4.06,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-08-19 11:30:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":4.46,""lowLimit"":3.66,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SCIENTIFIC BRAIN,1rPMLSBT,FR0004175222,https://www.boursorama.com/cours/1rPMLSBT/,5.3,0,0,0,,"{""symbol"":""1rPMLSBT"",""variation"":0,""last"":5.3,""previousClose"":5.3,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-09-02 11:38:43"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":6.05,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SECHE ENVIRONNEMENT,1rPSCHP,FR0000039109,https://www.boursorama.com/cours/1rPSCHP/,78.2,0.0025641025641026,78.2,77.3,,"{""symbol"":""1rPSCHP"",""variation"":0.0025641025641026,""last"":78.2,""previousClose"":78,""high"":78.2,""low"":77.3,""totalVolume"":2993,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:43:27"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":82.1,""lowLimit"":74.3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SELCODIS (EX. SUPERVOX GROUPE),1rPSLCO,FR0000065492,https://www.boursorama.com/cours/1rPSLCO/,0.29,0,0,0,,"{""symbol"":""1rPSLCO"",""variation"":0,""last"":0.29,""previousClose"":0.29,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2009-03-25 09:02:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.318,""lowLimit"":0.262,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SEMCO TECHNOLOGIES,1rPALSEM,FR0014010H01,https://www.boursorama.com/cours/1rPALSEM/,34.3,0.065217391304348,34.6,32.1,,"{""symbol"":""1rPALSEM"",""variation"":0.065217391304348,""last"":34.3,""previousClose"":32.2,""high"":34.6,""low"":32.1,""totalVolume"":4833,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:48:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":36.015,""lowLimit"":32.585,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SENSORION,1rPALSEN,FR0012596468,https://www.boursorama.com/cours/1rPALSEN/,0.362,0.01685393258427,0.373,0.345,,"{""symbol"":""1rPALSEN"",""variation"":0.01685393258427,""last"":0.362,""previousClose"":0.356,""high"":0.373,""low"":0.345,""totalVolume"":1237651,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:49:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.38,""lowLimit"":0.344,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SEQUA PETROLEUM,1rPMLSEQ,NL0010623518,https://www.boursorama.com/cours/1rPMLSEQ/,0.0045,0,0,0,,"{""symbol"":""1rPMLSEQ"",""variation"":0,""last"":0.0045,""previousClose"":0.0045,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-10 16:30:24"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.042,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SERGE FERRARI,1rPSEFER,FR0011950682,https://www.boursorama.com/cours/1rPSEFER/,6.82,-0.025714285714286,7.02,6.82,,"{""symbol"":""1rPSEFER"",""variation"":-0.025714285714286,""last"":6.82,""previousClose"":7,""high"":7.02,""low"":6.82,""totalVolume"":1951,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:31:36"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":7.16,""lowLimit"":6.48,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SHOWROOMPRIVE,1rPSRP,FR0013006558,https://www.boursorama.com/cours/1rPSRP/,0.666,0.024615384615385,0.67,0.658,,"{""symbol"":""1rPSRP"",""variation"":0.024615384615385,""last"":0.666,""previousClose"":0.65,""high"":0.67,""low"":0.658,""totalVolume"":6106,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:16:45"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.698,""lowLimit"":0.634,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIDETRADE,1rPALBFR,FR0010202606,https://www.boursorama.com/cours/1rPALBFR/,138.5,0.041353383458647,139,130,,"{""symbol"":""1rPALBFR"",""variation"":0.041353383458647,""last"":138.5,""previousClose"":133,""high"":139,""low"":130,""totalVolume"":2283,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:47:53"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":145,""lowLimit"":132,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIGNAUX GIROD,1rPALGIR,FR0000060790,https://www.boursorama.com/cours/1rPALGIR/,19.2,-0.017902813299233,19.2,18.5,,"{""symbol"":""1rPALGIR"",""variation"":-0.017902813299233,""last"":19.2,""previousClose"":19.55,""high"":19.2,""low"":18.5,""totalVolume"":3319,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:32:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":20.1,""lowLimit"":18.25,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIP MOV,1rPALIE,IT0005380602,https://www.boursorama.com/cours/1rPALIE/,0.465,0,0,0,,"{""symbol"":""1rPALIE"",""variation"":0,""last"":0.465,""previousClose"":0.465,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-08-30 11:30:07"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.512,""lowLimit"":0.342,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIRIUS MEDIA,1rPALSRS,FR0010812230,https://www.boursorama.com/cours/1rPALSRS/,0.0011,0,0.0011,0.001,,"{""symbol"":""1rPALSRS"",""variation"":0,""last"":0.0011,""previousClose"":0.0011,""high"":0.0011,""low"":0.001,""totalVolume"":6064618,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:26:13"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0033,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SMAIO,1rPALSMA,FR0014005I80,https://www.boursorama.com/cours/1rPALSMA/,7.2,-0.0068965517241379,7.25,7.2,,"{""symbol"":""1rPALSMA"",""variation"":-0.0068965517241379,""last"":7.2,""previousClose"":7.25,""high"":7.25,""low"":7.2,""totalVolume"":96,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:50:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":7.55,""lowLimit"":6.85,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIF HLD,1rASIFG,NL0011660485,https://www.boursorama.com/cours/1rASIFG/,6.11,-0.0032626427406198,6.15,6.01,,"{""symbol"":""1rASIFG"",""variation"":-0.0032626427406198,""last"":6.11,""previousClose"":6.13,""high"":6.15,""low"":6.01,""totalVolume"":21388,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 14:23:39"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":6.41,""lowLimit"":5.81,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SLIGRO FOOD GROU,1rASLIGR,NL0000817179,https://www.boursorama.com/cours/1rASLIGR/,13.4,0.019786910197869,13.42,13.08,,"{""symbol"":""1rASLIGR"",""variation"":0.019786910197869,""last"":13.4,""previousClose"":13.14,""high"":13.42,""low"":13.08,""totalVolume"":35243,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 14:31:25"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":14.06,""lowLimit"":12.74,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SEQUANA MEDICAL,FF11_SEQUA,BE0974340722,https://www.boursorama.com/cours/FF11-SEQUA/,0.4725,-0.028776978417266,0.488,0.46,,"{""symbol"":""FF11-SEQUA"",""variation"":-0.028776978417266,""last"":0.4725,""previousClose"":0.4865,""high"":0.488,""low"":0.46,""totalVolume"":232372,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 13:55:48"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.496,""lowLimit"":0.449,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIPEF,FF11_SIP,BE0003898187,https://www.boursorama.com/cours/FF11-SIP/,96.8,0.036402569593148,97,94.2,,"{""symbol"":""FF11-SIP"",""variation"":0.036402569593148,""last"":96.8,""previousClose"":93.4,""high"":97,""low"":94.2,""totalVolume"":5936,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:25:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":101.5,""lowLimit"":92,""valorization"":0,""shares"":0,""tradeCapital"":0}"
